FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
17,0.021805,0.74721,-0.053142,-0.12935,0.54142,-0.023569,-0.21435,0.75928,-0.067573,0.15249,0.55513,-0.026002,0.21953,0.78679,-0.074298,-0.25356,0.98317,-0.11902,0.23937,1.0205,-0.11719,-0.05239,0.057633,-0.051064,0.078475,0.057802,-0.048946,-0.10952,-0.29947,-0.05866,0.11274,-0.29434,-0.044906,-0.11868,-0.63134,-0.022701,0.12817,-0.63601,-0.020506
18,0.021994,0.7478,-0.054833,-0.12834,0.54285,-0.024004,-0.2083,0.76236,-0.064796,0.15247,0.55657,-0.026196,0.21664,0.78977,-0.071305,-0.24657,0.98852,-0.1114,0.23588,1.0257,-0.10883,-0.051492,0.06046,-0.05281,0.079084,0.060509,-0.050055,-0.1088,-0.2986,-0.059883,0.11316,-0.29249,-0.045894,-0.11803,-0.63312,-0.023266,0.1285,-0.63483,-0.020535
19,0.021981,0.74794,-0.055577,-0.12777,0.54346,-0.024161,-0.20572,0.76275,-0.063786,0.15244,0.55697,-0.026391,0.21613,0.79053,-0.070308,-0.24364,0.99005,-0.10899,0.23591,1.0257,-0.10723,-0.051145,0.061457,-0.053726,0.079303,0.06159,-0.050957,-0.10847,-0.29827,-0.060486,0.11342,-0.29145,-0.046437,-0.11782,-0.63445,-0.023686,0.12862,-0.63387,-0.020583
20,0.021969,0.74802,-0.056266,-0.12753,0.54458,-0.024282,-0.20387,0.76294,-0.063476,0.15248,0.55697,-0.02652,0.21596,0.79053,-0.070178,-0.24137,0.99084,-0.10809,0.23591,1.0277,-0.10723,-0.051019,0.061986,-0.054736,0.079386,0.062187,-0.051948,-0.1082,-0.29805,-0.061065,0.11368,-0.29069,-0.046993,-0.11759,-0.63564,-0.024038,0.12868,-0.63307,-0.020638
21,0.021959,0.74808,-0.056855,-0.12729,0.54563,-0.024402,-0.20341,0.76294,-0.063484,0.15248,0.55716,-0.026774,0.21596,0.79053,-0.070178,-0.24003,0.99163,-0.10812,0.23591,1.0277,-0.10723,-0.051019,0.061986,-0.054736,0.079628,0.062234,-0.052238,-0.10801,-0.29805,-0.061608,0.11393,-0.29069,-0.047581,-0.11746,-0.63642,-0.024397,0.12867,-0.63307,-0.020663
22,0.021872,0.74808,-0.057421,-0.1271,0.54563,-0.024523,-0.20339,0.76282,-0.063484,0.15252,0.55716,-0.026993,0.21596,0.79053,-0.070178,-0.23928,0.99163,-0.10813,0.23658,1.0262,-0.10724,-0.051019,0.061986,-0.054736,0.079628,0.062234,-0.052238,-0.10785,-0.29805,-0.062166,0.11407,-0.29069,-0.048193,-0.11735,-0.63711,-0.024717,0.12867,-0.63307,-0.020911
23,0.021559,0.74808,-0.058178,-0.12694,0.54563,-0.024596,-0.20339,0.76281,-0.063484,0.15251,0.55655,-0.027299,0.21596,0.79005,-0.070178,-0.23863,0.99163,-0.10814,0.2373,1.0231,-0.10742,-0.051019,0.061986,-0.054736,0.079628,0.062234,-0.052238,-0.10773,-0.29805,-0.062831,0.11418,-0.29069,-0.049184,-0.11718,-0.6375,-0.025119,0.12866,-0.63307,-0.021631
24,0.020813,0.74808,-0.060813,-0.12661,0.54563,-0.026197,-0.20348,0.76253,-0.068286,0.15247,0.55599,-0.029137,0.21724,0.78892,-0.074317,-0.23793,0.99163,-0.11347,0.23986,1.0166,-0.11416,-0.051037,0.061772,-0.054479,0.079606,0.062234,-0.052237,-0.10679,-0.29895,-0.065779,0.11425,-0.29204,-0.052722,-0.11683,-0.63871,-0.026274,0.12854,-0.63415,-0.023295
25,0.019893,0.74458,-0.065863,-0.12623,0.54558,-0.028236,-0.20369,0.75856,-0.075109,0.15238,0.55363,-0.031529,0.21891,0.78296,-0.082081,-0.23692,0.98881,-0.12338,0.24279,1.0067,-0.12424,-0.051858,0.059106,-0.051921,0.079468,0.059535,-0.050335,-0.10588,-0.30204,-0.070241,0.11429,-0.29593,-0.058909,-0.11622,-0.64082,-0.028558,0.12826,-0.63723,-0.0263
26,0.018942,0.73833,-0.0711,-0.12581,0.53919,-0.034311,-0.20424,0.7515,-0.084068,0.15216,0.54469,-0.037586,0.22112,0.77301,-0.090349,-0.23549,0.98312,-0.13399,0.24586,0.99547,-0.1363,-0.052783,0.052179,-0.048026,0.07928,0.052371,-0.046889,-0.10479,-0.30892,-0.07651,0.11452,-0.3028,-0.066786,-0.11543,-0.64376,-0.031302,0.12787,-0.64195,-0.030065
27,0.017918,0.72815,-0.07663,-0.12546,0.52998,-0.040856,-0.20555,0.73986,-0.095174,0.15175,0.53394,-0.043942,0.22439,0.76028,-0.10115,-0.23405,0.97186,-0.14989,0.24907,0.9758,-0.15128,-0.054181,0.04176,-0.044136,0.078938,0.041783,-0.043567,-0.10366,-0.3189,-0.084554,0.11474,-0.31353,-0.077282,-0.11422,-0.64772,-0.034764,0.12735,-0.64695,-0.034547
28,0.016895,0.71561,-0.082078,-0.12493,0.51718,-0.04799,-0.20674,0.72455,-0.1077,0.15132,0.5203,-0.050881,0.22793,0.74441,-0.11292,-0.23269,0.95644,-0.16867,0.25239,0.95411,-0.16819,-0.05565,0.02871,-0.041047,0.078519,0.028607,-0.040927,-0.10243,-0.33094,-0.09428,0.11514,-0.32583,-0.088398,-0.11292,-0.65185,-0.039532,0.12656,-0.65212,-0.040449
29,0.015719,0.71321,-0.087644,-0.12429,0.51583,-0.05587,-0.207,0.72307,-0.12317,0.1508,0.51686,-0.058622,0.23016,0.73883,-0.12694,-0.23124,0.95011,-0.18895,0.2555,0.94196,-0.18658,-0.056522,0.025176,-0.041466,0.07851,0.025376,-0.041495,-0.10221,-0.33466,-0.10405,0.11551,-0.32981,-0.099805,-0.11125,-0.655,-0.04522,0.12596,-0.65551,-0.0479
30,0.014617,0.71327,-0.093274,-0.12356,0.5168,-0.064202,-0.20726,0.72307,-0.13871,0.15013,0.51686,-0.066711,0.23163,0.73883,-0.14132,-0.2308,0.95011,-0.20688,0.25845,0.94092,-0.20247,-0.057001,0.025217,-0.041886,0.078501,0.025376,-0.041991,-0.10183,-0.33466,-0.11003,0.11603,-0.32975,-0.10696,-0.10991,-0.65496,-0.051064,0.12584,-0.65542,-0.055064
31,0.013535,0.71336,-0.099088,-0.12281,0.51776,-0.073426,-0.20752,0.72307,-0.15376,0.14908,0.51686,-0.07568,0.23323,0.73883,-0.15582,-0.23052,0.95012,-0.2227,0.26136,0.94092,-0.21651,-0.057385,0.02527,-0.042254,0.078153,0.025376,-0.042396,-0.10113,-0.33466,-0.11398,0.11591,-0.32967,-0.11238,-0.10829,-0.6548,-0.057261,0.12542,-0.65531,-0.062701
32,0.012083,0.7136,-0.10548,-0.12239,0.51829,-0.083413,-0.2078,0.72307,-0.16859,0.14735,0.51686,-0.086111,0.23453,0.73883,-0.1697,-0.23074,0.95033,-0.23602,0.2644,0.94092,-0.229,-0.057787,0.025291,-0.042579,0.07823,0.025376,-0.04441,-0.10056,-0.33466,-0.12104,0.11641,-0.32951,-0.11944,-0.10705,-0.6548,-0.063535,0.1253,-0.65514,-0.069875
33,0.010927,0.71922,-0.11171,-0.12225,0.5259,-0.09281,-0.20804,0.73153,-0.1796,0.14569,0.52285,-0.096432,0.23595,0.74268,-0.17985,-0.23023,0.95749,-0.24944,0.26572,0.9429,-0.24206,-0.058963,0.030685,-0.038783,0.07852,0.031085,-0.041758,-0.10025,-0.32976,-0.13069,0.11696,-0.32539,-0.12915,-0.10531,-0.65023,-0.065314,0.12526,-0.65107,-0.071941
34,0.009612,0.73245,-0.11794,-0.12221,0.54291,-0.10277,-0.2092,0.74958,-0.18875,0.14406,0.53742,-0.10733,0.23788,0.75452,-0.18659,-0.23045,0.96866,-0.2627,0.26685,0.95,-0.25294,-0.058878,0.045307,-0.033806,0.078886,0.045517,-0.03737,-0.09892,-0.31571,-0.13952,0.11757,-0.31263,-0.1368,-0.10368,-0.63668,-0.065342,0.12458,-0.6387,-0.073217
35,0.008296,0.75312,-0.12667,-0.12215,0.56793,-0.10976,-0.21054,0.76641,-0.19637,0.14244,0.55811,-0.11587,0.23997,0.77178,-0.19378,-0.23069,0.97476,-0.27652,0.26798,0.95587,-0.26227,-0.058792,0.068114,-0.02873,0.079462,0.068274,-0.032843,-0.097648,-0.29347,-0.14842,0.11744,-0.29186,-0.14461,-0.10224,-0.61489,-0.065366,0.1239,-0.61816,-0.074565
36,0.007078,0.77501,-0.13783,-0.12189,0.59262,-0.11694,-0.21161,0.78301,-0.20254,0.14096,0.58113,-0.12521,0.24249,0.78911,-0.2028,-0.23168,0.97936,-0.28689,0.27,0.96594,-0.2712,-0.058725,0.097701,-0.024746,0.079996,0.097278,-0.028851,-0.096676,-0.25493,-0.15915,0.11725,-0.25817,-0.1562,-0.10015,-0.57021,-0.069777,0.1233,-0.57962,-0.078747
37,0.005878,0.79988,-0.14974,-0.12182,0.61806,-0.12369,-0.21298,0.80451,-0.21109,0.13961,0.60482,-0.13478,0.24468,0.80919,-0.21807,-0.2363,0.98936,-0.29825,0.27228,0.97826,-0.2913,-0.057102,0.12938,-0.018248,0.082414,0.1286,-0.023333,-0.095002,-0.21374,-0.17067,0.11701,-0.20959,-0.16672,-0.094062,-0.51006,-0.073884,0.12317,-0.52162,-0.081128
38,0.005274,0.82257,-0.16175,-0.12191,0.64506,-0.12995,-0.2142,0.82667,-0.21716,0.13861,0.63001,-0.14404,0.24713,0.82858,-0.2314,-0.24276,1.0003,-0.31083,0.27638,0.98634,-0.31245,-0.055261,0.15827,-0.01244,0.084925,0.1565,-0.018169,-0.092859,-0.17104,-0.18186,0.11593,-0.16673,-0.17852,-0.087945,-0.47028,-0.079194,0.12399,-0.47781,-0.085071
39,0.004562,0.84546,-0.17365,-0.12217,0.6706,-0.13536,-0.21554,0.84891,-0.22242,0.13815,0.65223,-0.15307,0.24852,0.84415,-0.24461,-0.24984,1.0128,-0.31931,0.28112,0.99989,-0.33241,-0.052532,0.18391,-0.008225,0.087651,0.18231,-0.015012,-0.090576,-0.13541,-0.18998,0.11597,-0.13048,-0.18841,-0.081948,-0.44034,-0.083917,0.12506,-0.44578,-0.088872
40,0.004004,0.86453,-0.18599,-0.12188,0.69261,-0.13956,-0.21814,0.8677,-0.2259,0.13801,0.67118,-0.16129,0.2503,0.85946,-0.25748,-0.2588,1.0234,-0.32522,0.28681,1.0127,-0.3526,-0.049806,0.20467,-0.006196,0.089883,0.20354,-0.013545,-0.088104,-0.1067,-0.1929,0.11606,-0.10128,-0.19483,-0.076253,-0.41968,-0.088945,0.12604,-0.42352,-0.092346
41,0.003831,0.86651,-0.19621,-0.12152,0.69484,-0.14243,-0.21988,0.8677,-0.22766,0.1379,0.67166,-0.16811,0.25056,0.85946,-0.26996,-0.2675,1.0242,-0.32602,0.29282,1.0139,-0.36853,-0.047006,0.20681,-0.004062,0.092811,0.20585,-0.012326,-0.086079,-0.09533,-0.19083,0.11612,-0.090299,-0.19761,-0.070916,-0.40895,-0.093298,0.12654,-0.41281,-0.096392
42,0.003699,0.86651,-0.20401,-0.12113,0.69484,-0.14414,-0.22202,0.8677,-0.22801,0.1378,0.67166,-0.17355,0.24947,0.85946,-0.28189,-0.27539,1.0242,-0.32375,0.296,1.0139,-0.38204,-0.04523,0.20681,-0.000571,0.094996,0.20585,-0.010383,-0.084116,-0.09533,-0.19044,0.1167,-0.090299,-0.20214,-0.065019,-0.40895,-0.095787,0.12714,-0.41281,-0.10052
43,0.003621,0.86651,-0.2086,-0.1209,0.69484,-0.14444,-0.225,0.8677,-0.22705,0.13838,0.67166,-0.17796,0.24791,0.85946,-0.29274,-0.28102,1.0242,-0.31937,0.29775,1.0139,-0.39381,-0.043263,0.20681,0.001611,0.097342,0.20585,-0.010341,-0.081879,-0.09533,-0.19475,0.11603,-0.090299,-0.21019,-0.057941,-0.40895,-0.099689,0.12732,-0.41281,-0.10487
44,0.004268,0.86651,-0.20997,-0.12086,0.69484,-0.14444,-0.22829,0.86551,-0.22647,0.13954,0.67166,-0.18044,0.24813,0.85721,-0.30244,-0.28739,1.0242,-0.31893,0.29767,1.0139,-0.40848,-0.041014,0.20681,0.007837,0.099803,0.20585,-0.004241,-0.078231,-0.09533,-0.20367,0.11459,-0.090299,-0.22157,-0.050002,-0.40895,-0.10433,0.12689,-0.41281,-0.11005
45,0.004986,0.85141,-0.20998,-0.12082,0.67808,-0.14444,-0.23128,0.84606,-0.22642,0.14091,0.6537,-0.18099,0.24816,0.83788,-0.30726,-0.29368,1.0031,-0.31972,0.2978,0.99904,-0.41771,-0.038603,0.19215,0.010148,0.10206,0.19103,-0.002771,-0.074473,-0.098776,-0.21234,0.11311,-0.09497,-0.22988,-0.043343,-0.41146,-0.10988,0.12524,-0.41629,-0.11594
46,0.005676,0.81902,-0.20999,-0.12066,0.64402,-0.14445,-0.2326,0.81018,-0.2264,0.14238,0.6182,-0.18101,0.24884,0.80199,-0.30727,-0.29733,0.97407,-0.32109,0.29781,0.96864,-0.41771,-0.037015,0.15909,0.010707,0.10336,0.15762,-0.001828,-0.072546,-0.11662,-0.22175,0.11171,-0.1144,-0.23724,-0.039727,-0.42663,-0.11338,0.12445,-0.43281,-0.11987
47,0.006523,0.77177,-0.21,-0.11983,0.59462,-0.14312,-0.23396,0.76684,-0.22638,0.14389,0.5695,-0.18104,0.24956,0.75374,-0.30728,-0.29956,0.93462,-0.3217,0.29839,0.93024,-0.41772,-0.035243,0.11114,0.011101,0.10469,0.1096,-0.001642,-0.071267,-0.1463,-0.23136,0.10962,-0.14367,-0.24508,-0.03614,-0.45227,-0.11724,0.12271,-0.45837,-0.12488
48,0.007788,0.72112,-0.2078,-0.11868,0.54269,-0.14031,-0.23454,0.72307,-0.22506,0.1456,0.5159,-0.18107,0.24987,0.7041,-0.30729,-0.30107,0.89539,-0.32168,0.29889,0.89205,-0.41773,-0.03324,0.054372,0.011423,0.10665,0.053287,-0.00149,-0.070056,-0.19271,-0.23811,0.1066,-0.18748,-0.25306,-0.032558,-0.50048,-0.12243,0.12073,-0.50153,-0.13186
49,0.009426,0.67423,-0.20417,-0.11743,0.4928,-0.1368,-0.23444,0.68106,-0.2193,0.14735,0.46617,-0.18018,0.25029,0.65914,-0.30413,-0.30118,0.8598,-0.31473,0.29948,0.85715,-0.41562,-0.031725,-0.001696,0.007057,0.10856,-0.00206,-0.006363,-0.069539,-0.23999,-0.24179,0.10413,-0.24152,-0.25817,-0.030785,-0.56385,-0.12578,0.11993,-0.56259,-0.13677
50,0.011558,0.64057,-0.19798,-0.11624,0.45721,-0.1329,-0.23435,0.64373,-0.21368,0.14885,0.43254,-0.17852,0.25217,0.62943,-0.29883,-0.30104,0.82668,-0.30616,0.29959,0.83863,-0.40903,-0.030424,-0.042083,0.00368,0.1097,-0.042991,-0.010205,-0.067868,-0.28071,-0.24248,0.10372,-0.28525,-0.25627,-0.0297,-0.60404,-0.12832,0.12041,-0.60713,-0.13853
51,0.013773,0.61484,-0.19026,-0.11508,0.42729,-0.12885,-0.23425,0.61842,-0.20759,0.15004,0.40507,-0.17498,0.25353,0.60806,-0.29189,-0.30092,0.8026,-0.29953,0.29923,0.82456,-0.3984,-0.028721,-0.073072,0.000579,0.11066,-0.07242,-0.012678,-0.065723,-0.30925,-0.23771,0.10493,-0.3168,-0.25073,-0.026543,-0.63144,-0.12957,0.1213,-0.63828,-0.13929
52,0.016037,0.59861,-0.18125,-0.11381,0.40652,-0.12377,-0.23306,0.6021,-0.20204,0.15121,0.3845,-0.16917,0.25311,0.59177,-0.28264,-0.2987,0.79424,-0.29256,0.29802,0.81481,-0.38629,-0.026958,-0.094428,-0.001262,0.11258,-0.093834,-0.013841,-0.062826,-0.32484,-0.23394,0.10684,-0.33721,-0.25039,-0.022813,-0.64633,-0.13019,0.12098,-0.65812,-0.13928
53,0.018,0.59355,-0.17224,-0.11199,0.40068,-0.11757,-0.23073,0.59493,-0.19511,0.15334,0.38051,-0.16111,0.25344,0.59022,-0.27126,-0.29589,0.78811,-0.28318,0.29766,0.81344,-0.37226,-0.024842,-0.10303,-0.002567,0.11384,-0.10259,-0.014806,-0.059626,-0.32885,-0.22793,0.10873,-0.34453,-0.24502,-0.01918,-0.64999,-0.1284,0.12048,-0.66537,-0.13927
54,0.019997,0.59355,-0.16352,-0.11017,0.40068,-0.11164,-0.22849,0.59493,-0.18848,0.15555,0.38051,-0.15257,0.25373,0.59022,-0.25892,-0.29312,0.78811,-0.27535,0.2979,0.81344,-0.35808,-0.02315,-0.10303,-0.003533,0.11427,-0.10259,-0.016197,-0.057911,-0.32885,-0.22444,0.10962,-0.34453,-0.24184,-0.018773,-0.64999,-0.12721,0.1205,-0.66537,-0.13809
55,0.02211,0.59355,-0.15561,-0.10841,0.40068,-0.10609,-0.22658,0.59493,-0.18213,0.15734,0.38051,-0.14413,0.25405,0.59022,-0.24581,-0.2902,0.78811,-0.26824,0.29798,0.81344,-0.34293,-0.021278,-0.10303,-0.004434,0.11479,-0.10259,-0.017039,-0.055061,-0.33729,-0.22421,0.10965,-0.34453,-0.24021,-0.017589,-0.64999,-0.12572,0.12053,-0.66537,-0.1363
56,0.024197,0.59355,-0.14815,-0.10758,0.40068,-0.10105,-0.2241,0.59493,-0.17585,0.15949,0.38051,-0.13528,0.25532,0.59022,-0.23284,-0.28717,0.78811,-0.26084,0.29823,0.81344,-0.32804,-0.019661,-0.10303,-0.005312,0.11496,-0.10259,-0.017964,-0.052153,-0.33958,-0.22426,0.10968,-0.34627,-0.23832,-0.017311,-0.65547,-0.12572,0.12057,-0.66858,-0.13438
57,0.026023,0.59975,-0.1415,-0.10691,0.40468,-0.096797,-0.22168,0.60126,-0.16964,0.16164,0.38619,-0.12722,0.25817,0.59741,-0.22,-0.28414,0.7951,-0.25339,0.30016,0.81974,-0.31168,-0.017933,-0.10125,-0.006655,0.11502,-0.10059,-0.019654,-0.049696,-0.34155,-0.22226,0.10996,-0.34756,-0.23175,-0.017035,-0.65906,-0.12573,0.12087,-0.67107,-0.13243
58,0.027769,0.61738,-0.13587,-0.10612,0.4207,-0.093078,-0.2193,0.6171,-0.16358,0.16417,0.4059,-0.11937,0.26121,0.61804,-0.20748,-0.28254,0.80878,-0.24466,0.30345,0.84165,-0.29347,-0.016314,-0.087034,-0.01137,0.11523,-0.084225,-0.023431,-0.047319,-0.33856,-0.2098,0.11219,-0.34269,-0.21829,-0.016997,-0.65801,-0.12114,0.12262,-0.66952,-0.12963
59,0.029144,0.64464,-0.13269,-0.10528,0.4484,-0.089304,-0.21707,0.6452,-0.15788,0.16702,0.43467,-0.11167,0.26427,0.64831,-0.19596,-0.27928,0.83747,-0.2371,0.30754,0.87272,-0.27785,-0.014497,-0.062519,-0.016926,0.11555,-0.059617,-0.028234,-0.045208,-0.33201,-0.18959,0.116,-0.33616,-0.19657,-0.016878,-0.65475,-0.1141,0.12491,-0.66726,-0.12207
