FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.033211,0.788183,0.099698,0.8093780000000002,0.568153,0.093438,0.647038,0.756653,0.055167,1.194418,0.5796629999999999,0.085362,1.332738,0.780243,0.011844,0.639308,1.021023,-0.021586,1.327618,1.063523,-0.034723,0.920656,-0.001197,-0.00067,1.079344,0.001197,0.0006699999999999,0.8682480000000001,-0.516007,0.036819,1.140478,-0.472207,-0.001606,0.849628,-0.889757,0.019381,1.150428,-0.853977,0.0181759999999999,0
1,1.033271,0.788187,0.0990895,0.8096300000000001,0.5689069999999999,0.0934165,0.64706,0.7566369999999999,0.0546295,1.19431,0.579677,0.0850685,1.3327,0.7801969999999999,0.0114845,0.63917,1.020907,-0.0228825,1.32727,1.063807,-0.0351925,0.920648,-0.001096,-0.0008424999999999,1.079352,0.001096,0.0008425,0.86831,-0.515923,0.0365545,1.14065,-0.477313,-0.0009694999999999,0.84996,-0.8914930000000001,0.0180825,1.1508,-0.847303,0.0195515,0
2,1.0332279999999998,0.788336,0.0983795,0.80769,0.565736,0.0918995,0.6471,0.756876,0.0537455,1.19407,0.579966,0.0844294999999999,1.33246,0.780246,0.0109115,0.63917,1.021086,-0.0235885,1.32669,1.064486,-0.0360544999999999,0.920669,-0.0010969999999999,-0.0007614999999999,1.079331,0.0010969999999999,0.0007614999999999,0.8682799999999999,-0.5159940000000001,0.0361655,1.14107,-0.469174,-0.0017365,0.84992,-0.891254,0.0174855,1.1507,-0.847334,0.0198554999999999,0
3,1.033354,0.7883015,0.097916,0.808315,0.5667515,0.091732,0.647445,0.7566415,0.052901,1.194115,0.5799015,0.08424,1.332265,0.7822015,0.009146,0.639705,1.0215115,-0.024478,1.326095,1.0649115,-0.0365379999999999,0.920702,-0.0010895,-0.000896,1.079298,0.0010895,0.000896,0.868445,-0.5159985,0.036005,1.141175,-0.4681085,-0.0027189999999999,0.8500150000000001,-0.8913385,0.01714,1.150405,-0.8532385,0.018937,0
4,1.0334305,0.788353,0.0977305,0.8087385,0.567533,0.0920314999999999,0.6474885,0.7567429999999999,0.0527104999999999,1.1940385,0.579993,0.0843305,1.3320085,0.781833,0.0094014999999999,0.6398485,1.021563,-0.0251645,1.3258785,1.065263,-0.0367225,0.9206705,-0.001145,-0.0008515,1.0793295,0.001145,0.0008514999999999,0.8686285000000001,-0.516037,0.0362804999999999,1.1413185,-0.484097,0.0021794999999999,0.8497685,-0.891417,0.0174864999999999,1.1507785,-0.8537170000000001,0.0189104999999999,0
5,1.0334465,0.788536,0.0974335,0.8074355,0.565346,0.0908625,0.6475355,0.757016,0.0523075,1.1939054999999998,0.580216,0.0841985,1.3317155,0.781726,0.0091825,0.6400255,1.022056,-0.0260084999999999,1.3255555,1.065656,-0.0370905,0.9206935,-0.001197,-0.0010024999999999,1.0793065,0.001197,0.0010025,0.8689555,-0.516094,0.0362495,1.1411755,-0.474544,-9.499999999995625e-06,0.8489755,-0.893314,0.0163225,1.1518955,-0.850664,0.0191845,0
6,1.0333745,0.7884844999999999,0.0972675,0.8080375000000001,0.5665144999999999,0.0909455,0.6475775000000001,0.7568244999999999,0.0520355,1.1937175,0.5801044999999999,0.0841895,1.3315375,0.7815844999999999,0.0090585,0.6400275,1.0218445,-0.0265494999999999,1.3251975,1.0655445,-0.0373125,0.9206965,-0.0013635,-0.0010755,1.0793035,0.0013635,0.0010755,0.8692575000000001,-0.5162155,0.0366655,1.1413475,-0.4703355,-0.0009194999999999,0.8494575000000001,-0.8964255000000001,0.0191895,1.1512175,-0.8519255,0.0197435,0
7,1.033116,0.788374,0.097217,0.8080350000000001,0.567324,0.091194,0.647615,0.7566440000000001,0.0518489999999999,1.193655,0.5801940000000001,0.0842449999999999,1.331345,0.7816240000000001,0.0092969999999999,0.639405,1.020634,-0.025338,1.324355,1.066134,-0.036668,0.920662,-0.001322,-0.001135,1.079338,0.001322,0.0011349999999999,0.868825,-0.5161859999999999,0.036348,1.140925,-0.468916,-0.002051,0.850715,-0.8939459999999999,0.0189069999999999,1.150875,-0.8507159999999999,0.0188929999999999,0
8,1.033054,0.7883924999999999,0.0970325,0.807791,0.5670525,0.0909745,0.647681,0.7566325,0.0516255,1.193561,0.5803125,0.0842315,1.331121,0.7817825,0.0091285,0.639381,1.0207225,-0.0254944999999999,1.323901,1.0665225,-0.0367075,0.920664,-0.0013325,-0.0012085,1.079336,0.0013325,0.0012085,0.868851,-0.5161975,0.0363665,1.140951,-0.4680875,-0.0020384999999999,0.850811,-0.8942975,0.0192925,1.150811,-0.8500775,0.0189625,0
9,1.0329585,0.788561,0.096843,0.8074825,0.566371,0.0907309999999999,0.6477425,0.756691,0.051452,1.1934625,0.5805509999999999,0.0842159999999999,1.3309225,0.782011,0.0089849999999999,0.6394225,1.020411,-0.025611,1.3234425,1.066911,-0.036688,0.9206645,-0.001433,-0.001285,1.0793355,0.001433,0.0012849999999999,0.8688825,-0.516279,0.0363989999999999,1.1409625,-0.468399,-0.001926,0.8508725,-0.895009,0.0196779999999999,1.1507525,-0.850519,0.0189549999999999,0
