FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,-0.033352999999999994,0.7304935,0.0420165,-0.206922,0.5198735,0.0264275,-0.343932,0.6108935,0.057342500000000005,0.158008,0.4710335,0.0050655000000000006,0.36192799999999997,0.5147135,-0.0215425,-0.190522,0.7037335,0.0510865,0.200848,0.6690335000000001,-0.025690499999999998,-0.074206,0.00036549999999999994,0.004910500000000002,0.074206,-0.0003655,-0.004910499999999998,-0.08071400000000001,-0.3663865,-0.1602225,0.07872200000000001,-0.3376165,0.1318175,-0.10219700000000001,-0.6703965,-0.3157225,0.026440000000000005,-0.6633165,0.2755375
1,-0.033512,0.7306145000000001,0.041696500000000004,-0.20707799999999998,0.5199145000000001,0.026300500000000004,-0.34443799999999997,0.6109145,0.057176500000000005,0.157972,0.4711945,0.004952500000000002,0.361942,0.5152045,-0.021842499999999994,-0.19141799999999998,0.7039645,0.0565595,0.20261200000000001,0.6666945,-0.026610499999999995,-0.074155,0.00030850000000000007,0.004692500000000002,0.074155,-0.00030849999999999996,-0.004692499999999995,-0.080656,-0.3663655,-0.1602985,0.078774,-0.3374455,0.13169750000000002,-0.102239,-0.6707355,-0.3160885,0.026504,-0.6631555,0.27535149999999997
2,-0.0336985,0.7304204999999999,0.0412225,-0.20713549999999997,0.5197505,0.0261125,-0.3448455,0.6106005,0.0569515,0.1579445,0.47110050000000003,0.004762499999999999,0.3620445,0.5155004999999999,-0.0224305,-0.1901755,0.7010105,0.056704500000000005,0.2042045,0.6650604999999999,-0.027556499999999998,-0.0741665,0.0003735,0.004821499999999999,0.0741665,-0.0003735,-0.004821499999999999,-0.0806155,-0.3664595,-0.16046850000000001,0.0786575,-0.3375395,0.1316815,-0.1016635,-0.6688395,-0.3149285,0.0264755,-0.6634695,0.2752215
3,-0.033684,0.730211,0.0408925,-0.207228,0.519621,0.025921499999999997,-0.345438,0.610221,0.056679499999999994,0.157952,0.471071,0.004630499999999996,0.362092,0.5155310000000001,-0.0227435,-0.189668,0.6982510000000001,0.0608365,0.202892,0.6667810000000001,-0.027915499999999996,-0.074147,0.000433,0.004838499999999999,0.074147,-0.00043300000000000006,-0.0048385000000000025,-0.080607,-0.366609,-0.1604935,0.078698,-0.337419,0.13149850000000002,-0.101969,-0.6696089999999999,-0.31560350000000004,0.026493000000000003,-0.6635489999999999,0.2750965
4,-0.03372800000000001,0.730065,0.040441,-0.207389,0.5195449999999999,0.025736000000000002,-0.345549,0.6100949999999999,0.056343000000000004,0.15786099999999997,0.471015,0.004338000000000002,0.36218100000000003,0.515515,-0.023046999999999998,-0.189679,0.6977749999999999,0.061509,0.20465099999999997,0.6646449999999999,-0.029316999999999996,-0.074169,0.00047499999999999994,0.0050620000000000005,0.074169,-0.000475,-0.005061999999999997,-0.080649,-0.366805,-0.160588,0.078777,-0.337785,0.131663,-0.101729,-0.668305,-0.314828,0.026469,-0.6635350000000001,0.274872
5,-0.033641,0.7298720000000001,0.040189,-0.207341,0.519232,0.025584000000000003,-0.345461,0.609832,0.05616600000000001,0.15790900000000002,0.470732,0.004227000000000005,0.36228899999999997,0.515252,-0.023183999999999996,-0.19154100000000002,0.701652,0.053675,0.20225900000000002,0.667042,-0.029258999999999993,-0.074195,0.0005169999999999999,0.005256000000000004,0.074195,-0.000517,-0.005255999999999997,-0.080542,-0.36704800000000004,-0.16057100000000002,0.078932,-0.338048,0.131565,-0.101362,-0.667478,-0.31449099999999997,0.026375000000000003,-0.664098,0.274949
6,-0.03396,0.7300225,0.040243,-0.207423,0.5193025,0.025542999999999996,-0.345573,0.6099225,0.05602,0.157807,0.4708825,0.004206999999999999,0.362277,0.5153925,-0.023195,-0.191383,0.7014725,0.051424,0.205137,0.6631425000000001,-0.030476000000000003,-0.074196,0.00043749999999999995,0.005125999999999999,0.074196,-0.00043750000000000006,-0.0051260000000000056,-0.080595,-0.3669475,-0.160362,0.078939,-0.3376775,0.131604,-0.101775,-0.6688974999999999,-0.31545199999999995,0.026321000000000004,-0.6639275,0.27495800000000004
7,-0.033732500000000006,0.730207,0.040302500000000005,-0.2075395,0.519397,0.025593500000000005,-0.34528949999999997,0.610297,0.0555465,0.1577405,0.470947,0.004427500000000004,0.3624205,0.515197,-0.022969499999999997,-0.1902595,0.701607,0.049767500000000006,0.2043105,0.664917,-0.029102500000000003,-0.07413249999999999,0.000495,0.004868500000000001,0.07413249999999999,-0.000495,-0.004868499999999998,-0.08076450000000002,-0.36672299999999997,-0.16019049999999999,0.0789755,-0.337313,0.13151849999999998,-0.10196750000000002,-0.670053,-0.3160505,0.0262945,-0.663793,0.2751795
8,-0.03375,0.7301755,0.040145,-0.20762200000000003,0.5193555,0.02552,-0.34523200000000004,0.6102555,0.055151000000000006,0.15767799999999998,0.4709255,0.004397000000000002,0.36253799999999997,0.5151555,-0.022993,-0.18990200000000002,0.7009155,0.049292,0.20456799999999997,0.6645055,-0.029315,-0.074129,0.0005074999999999999,0.004870000000000003,0.074129,-0.0005075,-0.004869999999999999,-0.080818,-0.3667845,-0.160121,0.079062,-0.3371645,0.131506,-0.10200000000000001,-0.6701445,-0.316101,0.026219999999999993,-0.6638445,0.275189
9,-0.0337865,0.730151,0.039988499999999996,-0.2076705,0.5193209999999999,0.025419499999999998,-0.3451705,0.6102209999999999,0.0546885,0.1576095,0.470921,0.0043395,0.3627395,0.5150809999999999,-0.0230915,-0.1898905,0.700881,0.0479695,0.2047095,0.6641309999999999,-0.0296255,-0.0741365,0.0005149999999999998,0.0048675,0.0741365,-0.000515,-0.004867500000000004,-0.0808725,-0.366829,-0.1600855,0.0791735,-0.336959,0.1314735,-0.1020675,-0.6701990000000001,-0.3161555,0.026154500000000004,-0.663879,0.2751945
